"biotype_bin","length_bin","expression_bin","ensembl_gene_id","baseMean","gene_length","gene_biotype"
"protein_coding",1,"1","ENSMUSG00000087512",1.16666666666667,5413,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000054406",0,1049,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000070504",0,5912,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000032566",0.333333333333333,1739,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000036587",6.33333333333333,3132,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000071356",0.0833333333333333,2582,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000027518",0.833333333333333,5911,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000049864",0,996,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000047969",0.0833333333333333,969,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000044453",2,903,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000019874",1.08333333333333,3528,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000078257",0.166666666666667,919,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000032110",0.166666666666667,5618,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000059821",1.08333333333333,939,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000067773",10.1666666666667,4615,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000045883",0.0833333333333333,939,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000044213",0.0833333333333333,1147,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000048077",0.416666666666667,1326,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000051062",3.16666666666667,1505,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000045417",0,951,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000042894",0.0833333333333333,933,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000066382",4.25,1431,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000046203",0,1315,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000034059",4.5,3674,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000075166",0.0833333333333333,933,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000051392",0,963,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000004609",1.66666666666667,5716,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000023439",9.83333333333333,6036,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000024173",0.0833333333333333,2318,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000038255",0.333333333333333,4229,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000043418",0.166666666666667,5687,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000064039",1.08333333333333,1460,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000020177",0.25,4929,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000041681",0,5395,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000051490",1,2345,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000075148",0.0833333333333333,936,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000090141",9.83333333333333,2616,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000090550",0.166666666666667,905,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000051706",0.333333333333333,948,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000067529",0.166666666666667,933,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000062528",0,951,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000042788",8.66666666666667,2115,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000043312",0,945,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000046259",0,1635,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000057163",0,3304,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000109813",0,942,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000066803",0.166666666666667,957,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000050366",0,957,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000048483",2.08333333333333,5296,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000013091",0.333333333333333,1401,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000044172",2.25,4509,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000094186",0,6086,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000070464",0.25,3122,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000046272",0.25,960,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000055820",0.25,933,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000024028",2.5,3221,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000045474",0,945,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000037095",0.666666666666667,2269,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000054940",0.5,939,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000036586",6.75,1879,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000040154",0.5,6418,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000045540",0.0833333333333333,945,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000051965",1.5,1439,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000068809",0.166666666666667,968,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000035373",1.66666666666667,1812,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000047716",0,939,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000029380",7,1871,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000043087",0,992,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000028460",4.33333333333333,1627,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000002007",3.75,4503,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000052099",0.583333333333333,3977,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000056564",0.25,1122,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000028533",0.666666666666667,2904,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000046396",0.0833333333333333,960,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000045498",4.66666666666667,3787,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000061780",3.5,1808,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000027483",0,6338,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000078320",0,2542,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000041566",1.08333333333333,1451,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000075208",0.333333333333333,933,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000058499",0,4514,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000071150",0,918,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000046717",0.833333333333333,1353,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000026936",0.166666666666667,2531,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000040132",0,2413,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000078137",2.75,4861,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000038192",1,3401,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000022496",4.16666666666667,6260,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000020804",5,3994,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000069036",0.0833333333333333,1188,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000019909",3.16666666666667,5011,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000056203",1.25,966,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000030194",0,918,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000032532",3.16666666666667,5871,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000045559",0,969,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000073924",0.166666666666667,990,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000050478",0,936,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000036855",3.5,4203,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000078315",0,1648,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000041141",9.33333333333333,2526,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000045471",0.75,1239,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000047655",0,915,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000042909",0,951,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000032056",0.25,3700,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000024029",0.666666666666667,4306,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000044040",0,945,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000056854",3,1086,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000094035",0.666666666666667,4305,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000051190",0.166666666666667,963,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000045528",0,951,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000020916",0.0833333333333333,3614,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000051611",0,6213,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000034689",0,1510,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000095061",1.41666666666667,3683,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000040576",1.16666666666667,5141,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000041068",0,2493,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000038044",1.41666666666667,1961,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000013083",9.91666666666667,1609,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000068122",0.5,4210,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000064215",10.1666666666667,6057,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000079494",0.5,3755,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000017002",1.33333333333333,2438,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000045395",0,945,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000024124",0.833333333333333,3104,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000017049",0.583333333333333,3446,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000075161",0.0833333333333333,939,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000073950",0,948,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000001566",8,4648,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000035626",0.0833333333333333,1010,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000044923",0,5487,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000050654",0.25,933,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000030247",3.16666666666667,6418,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000075201",0.333333333333333,945,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000026063",0.166666666666667,1449,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000056054",0.166666666666667,964,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000047025",1.83333333333333,1868,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000050675",0.666666666666667,2934,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000020401",0.583333333333333,3258,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000048521",0.5,5278,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000096697",0,3347,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000020429",1.16666666666667,4760,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000095407",7.16666666666667,6003,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000095540",8.75,4024,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000057381",0.25,1002,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000075093",0,942,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000049797",0,945,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000049843",0.0833333333333333,1063,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000075094",0,918,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000043060",2.41666666666667,3566,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000087075",3,5269,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000047104",3.75,1256,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000048982",1.91666666666667,5062,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000038357",1,2080,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000046652",2.5,882,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000044022",2,2712,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000024128",1.25,3612,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000022931",0,836,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000078179",2.75,1242,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000024734",3.66666666666667,6306,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000050023",0,948,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000048378",0,939,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000054431",0,933,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000073913",0,942,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000057203",0,990,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000025163",8.58333333333333,2730,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000059648",0.25,713,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000075200",0.333333333333333,945,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000061527",2.66666666666667,5822,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000075153",0,933,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000016998",0,2352,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000070313",0.833333333333333,2849,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000073774",5.5,3565,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000026358",0,4436,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000063234",5.91666666666667,2204,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000019122",2.25,5720,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000038067",4,2317,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000073971",2.91666666666667,954,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000055838",0.0833333333333333,927,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000059408",2.58333333333333,1809,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000025043",0,823,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000064121",0,942,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000050114",2.66666666666667,2889,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000070821",0.416666666666667,948,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000035963",0.166666666666667,6213,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000075086",0,945,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000046959",6.33333333333333,5105,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000049041",0,945,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000045022",0.166666666666667,476,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000066671",0,978,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000042262",4.5,2774,"protein_coding"
"protein_coding",1,"1","ENSMUSG00000022097",0.416666666666667,3140,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000041889",202.25,3608,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000048218",214.5,3214,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000021396",44.5,4163,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000075334",38.5833333333333,1460,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000044737",15.1666666666667,5118,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000047518",30.1666666666667,4431,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000047182",55.75,2683,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000020660",33.0833333333333,5699,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000045733",24.9166666666667,4032,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000027713",81.1666666666667,6363,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000039628",42,5682,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000035711",59.5833333333333,5304,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000089876",155.583333333333,2030,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000008461",50.5833333333333,3454,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000028996",45.3333333333333,5267,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000032105",49.1666666666667,4153,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000051184",92.5,2981,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000044312",19.4166666666667,1674,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000073243",21.75,2540,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000035451",64.1666666666667,5490,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000074743",62.1666666666667,3718,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000036699",18.1666666666667,3255,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000071229",46.3333333333333,3749,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000049687",76.6666666666667,4532,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000033033",174.25,6063,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000098132",91.9166666666667,3497,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000055976",26.9166666666667,1851,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000090231",12.5833333333333,6141,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000067438",20,3756,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000079019",123.583333333333,1326,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000047963",36.5,3529,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000056708",202.75,3270,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000034117",13.25,5352,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000028845",79.8333333333333,3079,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000025215",28.5,6229,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000056313",87,1331,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000031431",95.75,3140,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000054723",245.666666666667,2990,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000053574",72.1666666666667,3313,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000048875",11.0833333333333,1044,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000074678",16.6666666666667,698,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000109523",113.833333333333,1824,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000051457",232.083333333333,4360,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000045114",192.583333333333,3670,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000046934",31.8333333333333,1954,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000031897",235.583333333333,2665,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000114755",12.25,1674,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000035964",153.25,3492,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000067071",230.583333333333,1740,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000058741",54.75,2775,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000041805",191,5379,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000048385",10.8333333333333,5927,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000037771",37.6666666666667,4990,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000056481",59.0833333333333,2562,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000041911",15.5833333333333,4536,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000020871",15.9166666666667,5355,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000007987",191.75,5095,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000100937",35.8333333333333,1019,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000038037",73.9166666666667,1728,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000025347",18.8333333333333,2712,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000035458",204.416666666667,4136,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000054978",58.6666666666667,2969,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000035759",180.833333333333,3058,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000039452",31.1666666666667,4556,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000047143",131.666666666667,5660,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000023328",12.5833333333333,6213,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000084845",18.3333333333333,5761,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000024334",14,2856,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000071656",114.666666666667,3125,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000045930",11.5,4539,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000018822",136.833333333333,4282,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000025496",24.5833333333333,2996,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000049562",226.75,3188,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000070803",68.25,1258,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000030707",68.3333333333333,4447,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000031074",37.5833333333333,4737,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000029641",107.083333333333,2656,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000031224",36.5833333333333,2316,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000071192",108.666666666667,3231,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000034855",63.5,2251,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000020607",59.9166666666667,4441,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000032611",115.416666666667,4934,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000071506",73.75,2586,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000044287",48.3333333333333,1457,"protein_coding"
"protein_coding",1,"2","ENSMUSG00000026497",26.5,3987,"protein_coding"
