"ensembl_gene_id","baseMean","gene_length","gene_biotype"
"ENSMUSG00000026224",2.41666666666667,3274,"protein_coding"
"ENSMUSG00000049608",2,21519,"protein_coding"
"ENSMUSG00000026226",2,8017,"protein_coding"
"ENSMUSG00000026227",30.75,9594,"protein_coding"
"ENSMUSG00000026229",16257.75,74677,"protein_coding"
"ENSMUSG00000026228",0.5,12934,"protein_coding"
"ENSMUSG00000062590",3519.75,123505,"protein_coding"
"ENSMUSG00000079445",4364.33333333333,4085,"protein_coding"
"ENSMUSG00000026234",60917.6666666667,14737,"protein_coding"
"ENSMUSG00000073627",244,8391,"lncRNA"
"ENSMUSG00000026237",2.91666666666667,1817,"protein_coding"
"ENSMUSG00000036574",1.41666666666667,1721,"protein_coding"
"ENSMUSG00000026238",7730.75,3963,"protein_coding"
"ENSMUSG00000026239",2502,39487,"protein_coding"
"ENSMUSG00000026240",1887.66666666667,19401,"protein_coding"
"ENSMUSG00000026241",12,4281,"protein_coding"
"ENSMUSG00000053333",7289,346294,"protein_coding"
"ENSMUSG00000026246",54.4166666666667,3238,"protein_coding"
"ENSMUSG00000026247",88.9166666666667,8482,"protein_coding"
"ENSMUSG00000036480",8,4912,"protein_coding"
"ENSMUSG00000026251",20.5833333333333,9474,"protein_coding"
"ENSMUSG00000026253",6.33333333333333,6025,"protein_coding"
"ENSMUSG00000026254",3634.91666666667,14945,"protein_coding"
"ENSMUSG00000026255",70.0833333333333,46428,"protein_coding"
"ENSMUSG00000048000",22680.5833333333,123813,"protein_coding"
"ENSMUSG00000079436",1.58333333333333,8446,"protein_coding"
"ENSMUSG00000026259",78.1666666666667,97042,"protein_coding"
"ENSMUSG00000026259",65.4166666666667,33534,"protein_coding"
"ENSMUSG00000079434",0.583333333333333,23814,"protein_coding"
"ENSMUSG00000079434",0.416666666666667,13819,"protein_coding"
"ENSMUSG00000079434",0.333333333333333,3291,"protein_coding"
"ENSMUSG00000026288",8303.75,100199,"protein_coding"
"ENSMUSG00000026289",9829.33333333333,36418,"protein_coding"
"ENSMUSG00000089281",1300.58333333333,248,"scaRNA"
"ENSMUSG00000056055",73.3333333333333,41478,"protein_coding"
"ENSMUSG00000070738",7108.5,91203,"protein_coding"
"ENSMUSG00000005501",3116.66666666667,63431,"protein_coding"
"ENSMUSG00000089943",75.1666666666667,53991,"protein_coding"
"ENSMUSG00000090171",22.1666666666667,19392,"protein_coding"
"ENSMUSG00000081984",22.0833333333333,1017,"protein_coding"
"ENSMUSG00000089960",14.5,8044,"protein_coding"
"ENSMUSG00000079429",6.91666666666667,35270,"protein_coding"
"ENSMUSG00000044783",10571.3333333333,12730,"protein_coding"
"ENSMUSG00000036251",3.33333333333333,82140,"protein_coding"
"ENSMUSG00000026295",1.66666666666667,19420,"protein_coding"
"ENSMUSG00000062310",1.5,10196,"protein_coding"
"ENSMUSG00000049866",806.916666666667,3966,"protein_coding"
"ENSMUSG00000099378",8.83333333333333,6098,"lncRNA"
"ENSMUSG00000036206",4040.58333333333,83332,"protein_coding"
"ENSMUSG00000099938",1.83333333333333,45790,"lncRNA"
"ENSMUSG00000055013",17411,440472,"protein_coding"
"ENSMUSG00000102009",0,7386,"lncRNA"
"ENSMUSG00000034486",416.166666666667,3215,"protein_coding"
"ENSMUSG00000067081",14.75,61900,"protein_coding"
"ENSMUSG00000026301",10.4166666666667,111270,"protein_coding"
"ENSMUSG00000044337",285.333333333333,11743,"protein_coding"
"ENSMUSG00000034432",2042.08333333333,9917,"protein_coding"
"ENSMUSG00000048126",21.4166666666667,77112,"protein_coding"
"ENSMUSG00000026303",40.8333333333333,36043,"protein_coding"
"ENSMUSG00000090550",0.166666666666667,905,"protein_coding"
"ENSMUSG00000026304",18.25,9535,"protein_coding"
"ENSMUSG00000026305",4316.08333333333,130218,"protein_coding"
"ENSMUSG00000026305",3043.83333333333,63879,"protein_coding"
"ENSMUSG00000070732",336.833333333333,25693,"protein_coding"
"ENSMUSG00000034353",8.5,26969,"protein_coding"
"ENSMUSG00000034343",2928.58333333333,35707,"protein_coding"
"ENSMUSG00000026307",1362.5,22743,"protein_coding"
"ENSMUSG00000049515",84.9166666666667,26229,"protein_coding"
"ENSMUSG00000026308",20.0833333333333,11332,"protein_coding"
"ENSMUSG00000047443",307.083333333333,7788,"protein_coding"
"ENSMUSG00000026309",3742.41666666667,22953,"protein_coding"
"ENSMUSG00000100253",0.666666666666667,1151,"lncRNA"
"ENSMUSG00000067071",230.583333333333,1740,"protein_coding"
"ENSMUSG00000055866",182.666666666667,43347,"protein_coding"
"ENSMUSG00000034292",1933.16666666667,34640,"protein_coding"
"ENSMUSG00000026311",724.25,19026,"protein_coding"
"ENSMUSG00000007805",33.5833333333333,46551,"protein_coding"
"ENSMUSG00000026313",12331,215645,"protein_coding"
"ENSMUSG00000026260",4086,34040,"protein_coding"
"ENSMUSG00000042849",0.416666666666667,7468,"protein_coding"
"ENSMUSG00000073616",761.083333333333,4804,"protein_coding"
"ENSMUSG00000044055",2.5,4624,"protein_coding"
"ENSMUSG00000034220",2340.66666666667,28511,"protein_coding"
"ENSMUSG00000034212",39.9166666666667,32778,"protein_coding"
"ENSMUSG00000047067",65,1632,"protein_coding"
"ENSMUSG00000026269",1113.75,9761,"protein_coding"
"ENSMUSG00000100632",16.3333333333333,17048,"lncRNA"
"ENSMUSG00000026270",931.25,13541,"protein_coding"
"ENSMUSG00000026271",34.0833333333333,13273,"protein_coding"
"ENSMUSG00000026271",28.0833333333333,11045,"protein_coding"
"ENSMUSG00000026271",21.3333333333333,7489,"protein_coding"
"ENSMUSG00000045091",0.333333333333333,5936,"protein_coding"
"ENSMUSG00000014602",958.666666666667,86420,"protein_coding"
"ENSMUSG00000014602",851,67026,"protein_coding"
"ENSMUSG00000026272",3.16666666666667,10182,"protein_coding"
"ENSMUSG00000034159",14.0833333333333,9516,"protein_coding"
"ENSMUSG00000047793",1257.16666666667,60552,"protein_coding"
"ENSMUSG00000026273",938.666666666667,6660,"protein_coding"
"ENSMUSG00000026274",3893.33333333333,33352,"protein_coding"
"ENSMUSG00000026275",2700.5,23974,"protein_coding"
"ENSMUSG00000034107",92.5833333333333,30409,"protein_coding"
"ENSMUSG00000034088",18061.5833333333,39762,"protein_coding"
"ENSMUSG00000034088",22392.75,72978,"protein_coding"
"ENSMUSG00000026276",12282.6666666667,30740,"protein_coding"
"ENSMUSG00000034066",2476.91666666667,109873,"protein_coding"
"ENSMUSG00000026277",2958.33333333333,14977,"protein_coding"
"ENSMUSG00000026278",399.75,10069,"protein_coding"
"ENSMUSG00000026279",2903.5,49448,"protein_coding"
"ENSMUSG00000026280",2815.08333333333,34497,"protein_coding"
"ENSMUSG00000026281",1539.08333333333,1440,"protein_coding"
"ENSMUSG00000026283",3121.58333333333,18136,"protein_coding"
"ENSMUSG00000034000",1,7838,"protein_coding"
"ENSMUSG00000026285",9.41666666666667,14249,"protein_coding"
"ENSMUSG00000100518",0,5031,"lncRNA"
"ENSMUSG00000051185",361.416666666667,21657,"protein_coding"
"ENSMUSG00000040710",33.6666666666667,40352,"protein_coding"
"ENSMUSG00000100062",0.333333333333333,31100,"lncRNA"
"ENSMUSG00000100589",6.5,50517,"lncRNA"
"ENSMUSG00000040693",895.916666666667,53388,"protein_coding"
"ENSMUSG00000121412",7.83333333333333,91385,"lncRNA"
"ENSMUSG00000026331",0.75,68855,"protein_coding"
"ENSMUSG00000044768",475.833333333333,18117,"protein_coding"
"ENSMUSG00000040648",8146.25,64050,"protein_coding"
"ENSMUSG00000026333",893,22793,"protein_coding"
"ENSMUSG00000026335",10883.5833333333,274539,"protein_coding"
"ENSMUSG00000089706",286.833333333333,16671,"lncRNA"
"ENSMUSG00000100182",2.41666666666667,13189,"lncRNA"
"ENSMUSG00000026336",232.083333333333,88257,"protein_coding"
"ENSMUSG00000067028",27.3333333333333,713178,"protein_coding"
"ENSMUSG00000050840",363.083333333333,226663,"protein_coding"
"ENSMUSG00000047496",470.833333333333,79794,"protein_coding"
"ENSMUSG00000056536",11552.3333333333,145255,"protein_coding"
"ENSMUSG00000026319",11376.5,91271,"protein_coding"
"ENSMUSG00000026321",450.416666666667,67259,"protein_coding"
"ENSMUSG00000038866",4013.08333333333,43674,"protein_coding"
"ENSMUSG00000101583",24,18900,"lncRNA"
"ENSMUSG00000044340",7991.16666666667,222377,"protein_coding"
"ENSMUSG00000057329",44.1666666666667,2517,"protein_coding"
"ENSMUSG00000009905",5482,39333,"protein_coding"
"ENSMUSG00000009907",6498.41666666667,25938,"protein_coding"
"ENSMUSG00000067006",23.0833333333333,22169,"protein_coding"
"ENSMUSG00000059956",0,22630,"protein_coding"
"ENSMUSG00000059956",0,18124,"protein_coding"
"ENSMUSG00000048775",0,20212,"protein_coding"
"ENSMUSG00000026327",0,18162,"protein_coding"
"ENSMUSG00000067001",0.833333333333333,30001,"protein_coding"
"ENSMUSG00000062345",0.333333333333333,14178,"protein_coding"
"ENSMUSG00000092572",1,20269,"protein_coding"
"ENSMUSG00000026315",27.8333333333333,16145,"protein_coding"
"ENSMUSG00000100457",0.333333333333333,33689,"lncRNA"
"ENSMUSG00000026312",9.5,155265,"protein_coding"
"ENSMUSG00000047216",13.3333333333333,88178,"protein_coding"
"ENSMUSG00000038702",723.833333333333,6217,"protein_coding"
"ENSMUSG00000070695",35.1666666666667,895538,"protein_coding"
"ENSMUSG00000026374",4470.41666666667,12615,"protein_coding"
"ENSMUSG00000026377",2960.33333333333,11989,"protein_coding"
"ENSMUSG00000064302",14516.5,220405,"protein_coding"
"ENSMUSG00000107722",63.6666666666667,597,"lncRNA"
"ENSMUSG00000026380",20567.5,57224,"protein_coding"
"ENSMUSG00000048402",12683.4166666667,219559,"protein_coding"
"ENSMUSG00000037035",852,6784,"protein_coding"
"ENSMUSG00000004451",1467.91666666667,34478,"protein_coding"
"ENSMUSG00000098923",779.083333333333,2830,"protein_coding"
"ENSMUSG00000101731",101.25,6686,"lncRNA"
"ENSMUSG00000026383",7974.33333333333,103968,"protein_coding"
"ENSMUSG00000026384",17718.5,178979,"protein_coding"
"ENSMUSG00000036975",500.666666666667,5270,"protein_coding"
"ENSMUSG00000036962",60.0833333333333,71692,"protein_coding"
"ENSMUSG00000026387",22.25,56553,"protein_coding"
"ENSMUSG00000050777",473.75,6404,"protein_coding"
"ENSMUSG00000026385",2001.41666666667,7640,"protein_coding"
"ENSMUSG00000026388",1053.58333333333,67003,"protein_coding"
"ENSMUSG00000026389",4659.91666666667,44667,"protein_coding"
"ENSMUSG00000026389",4416.83333333333,38865,"protein_coding"
"ENSMUSG00000036907",6.58333333333333,2593,"protein_coding"
"ENSMUSG00000026390",0.666666666666667,30547,"protein_coding"
"ENSMUSG00000058665",23.1666666666667,5505,"protein_coding"
"ENSMUSG00000097881",47.75,33571,"lncRNA"
"ENSMUSG00000003721",1234.25,28237,"protein_coding"
"ENSMUSG00000003721",1227,23326,"protein_coding"
"ENSMUSG00000026339",3132.5,75394,"protein_coding"
"ENSMUSG00000050534",39.4166666666667,18693,"protein_coding"
"ENSMUSG00000001674",2769.83333333333,14146,"protein_coding"
"ENSMUSG00000036815",43.9166666666667,713422,"protein_coding"
"ENSMUSG00000026341",8056.5,42823,"protein_coding"
"ENSMUSG00000026342",1611.25,34669,"protein_coding"
"ENSMUSG00000026343",282.75,196866,"protein_coding"
"ENSMUSG00000026344",31,40173,"protein_coding"
"ENSMUSG00000049690",678.25,916997,"protein_coding"
"ENSMUSG00000049690",630.916666666667,579292,"protein_coding"
"ENSMUSG00000036155",11289.9166666667,277987,"protein_coding"
"ENSMUSG00000026347",181.333333333333,187680,"protein_coding"
"ENSMUSG00000026348",3.66666666666667,38152,"protein_coding"
"ENSMUSG00000102014",241.5,20438,"lncRNA"
"ENSMUSG00000026349",12347,30674,"protein_coding"
"ENSMUSG00000051590",1.41666666666667,25020,"protein_coding"
"ENSMUSG00000036104",5301.91666666667,75104,"protein_coding"
"ENSMUSG00000036086",9760.16666666667,148293,"protein_coding"
"ENSMUSG00000056211",24040.4166666667,134430,"protein_coding"
"ENSMUSG00000026353",5229.75,35197,"protein_coding"
"ENSMUSG00000026354",238.333333333333,43555,"protein_coding"
"ENSMUSG00000026355",11701.5,28066,"protein_coding"
"ENSMUSG00000026356",1011.91666666667,5299,"protein_coding"
"ENSMUSG00000045382",96.8333333333333,4101,"protein_coding"
"ENSMUSG00000042581",178.416666666667,945975,"protein_coding"
"ENSMUSG00000042554",142,52901,"protein_coding"
"ENSMUSG00000026405",2.91666666666667,25698,"protein_coding"
"ENSMUSG00000026409",1647.16666666667,40211,"protein_coding"
"ENSMUSG00000026409",931.75,17560,"protein_coding"
"ENSMUSG00000046404",656.416666666667,4731,"protein_coding"
"ENSMUSG00000042510",265.666666666667,12647,"protein_coding"
"ENSMUSG00000026415",3.16666666666667,13839,"protein_coding"
"ENSMUSG00000026417",2.58333333333333,25566,"protein_coding"
"ENSMUSG00000042474",1.58333333333333,15014,"protein_coding"
"ENSMUSG00000026420",2.25,5338,"protein_coding"
"ENSMUSG00000026416",0.416666666666667,4105,"protein_coding"
"ENSMUSG00000016524",0.583333333333333,6586,"protein_coding"
"ENSMUSG00000016529",6.66666666666667,5126,"protein_coding"
"ENSMUSG00000016528",2674.5,43840,"protein_coding"
"ENSMUSG00000016526",2197.83333333333,9794,"protein_coding"
"ENSMUSG00000026427",4409.75,19028,"protein_coding"
"ENSMUSG00000026430",204.833333333333,68769,"protein_coding"
"ENSMUSG00000042349",195.916666666667,24962,"protein_coding"
"ENSMUSG00000026425",20167.6666666667,242111,"protein_coding"
"ENSMUSG00000055184",556.083333333333,11884,"protein_coding"
"ENSMUSG00000026432",7.66666666666667,12887,"protein_coding"
"ENSMUSG00000004552",3.5,37194,"protein_coding"
"ENSMUSG00000052688",9.58333333333333,24770,"protein_coding"
"ENSMUSG00000042268",111.666666666667,26384,"protein_coding"
"ENSMUSG00000042251",1020.41666666667,20721,"protein_coding"
"ENSMUSG00000013275",1973.75,20853,"protein_coding"
"ENSMUSG00000026433",205.083333333333,5613,"protein_coding"
"ENSMUSG00000026434",35074.25,25864,"protein_coding"
"ENSMUSG00000026435",485.75,20058,"protein_coding"
"ENSMUSG00000026435",390.25,12364,"protein_coding"
"ENSMUSG00000026436",2157.83333333333,18080,"protein_coding"
"ENSMUSG00000059149",32.9166666666667,41442,"protein_coding"
"ENSMUSG00000026437",781.583333333333,26139,"protein_coding"
"ENSMUSG00000079330",2463.41666666667,65947,"protein_coding"
"ENSMUSG00000042115",66.25,8732,"protein_coding"
"ENSMUSG00000009772",746,17364,"protein_coding"
"ENSMUSG00000042066",924.75,34967,"protein_coding"
"ENSMUSG00000042046",2568,49507,"protein_coding"
"ENSMUSG00000026439",6065.75,28299,"protein_coding"
"ENSMUSG00000048174",292.166666666667,2410,"protein_coding"
"ENSMUSG00000053024",923.083333333333,33516,"protein_coding"
"ENSMUSG00000026442",2204.41666666667,142637,"protein_coding"
"ENSMUSG00000026442",1665,78169,"protein_coding"
"ENSMUSG00000026442",2805.33333333333,177108,"protein_coding"
"ENSMUSG00000101126",0,3474,"lncRNA"
"ENSMUSG00000026443",296.583333333333,59651,"protein_coding"
"ENSMUSG00000026447",2536.25,62677,"protein_coding"
"ENSMUSG00000046062",9682.08333333333,8635,"protein_coding"
"ENSMUSG00000041757",665.5,57339,"protein_coding"
"ENSMUSG00000101693",7.25,19957,"lncRNA"
"ENSMUSG00000103421",26.25,13204,"protein_coding"
"ENSMUSG00000115958",8.5,2511,"protein_coding"
"ENSMUSG00000070645",112.666666666667,9758,"protein_coding"
"ENSMUSG00000070644",429.666666666667,16748,"protein_coding"
"ENSMUSG00000070643",1753.75,41913,"protein_coding"
"ENSMUSG00000090553",2227.66666666667,6410,"protein_coding"
"ENSMUSG00000094410",9709.83333333333,5007,"protein_coding"
"ENSMUSG00000051998",209.5,10988,"protein_coding"
"ENSMUSG00000026463",3513.5,51074,"protein_coding"
"ENSMUSG00000010311",3.5,9980,"protein_coding"
"ENSMUSG00000041577",6.33333333333333,11098,"protein_coding"
"ENSMUSG00000041559",0.75,10763,"protein_coding"
"ENSMUSG00000020423",2234.5,4291,"protein_coding"
"ENSMUSG00000064246",23.1666666666667,7628,"protein_coding"
"ENSMUSG00000042451",8.41666666666667,7785,"protein_coding"
"ENSMUSG00000026459",3.33333333333333,2545,"protein_coding"
"ENSMUSG00000026458",2215.08333333333,36146,"protein_coding"
"ENSMUSG00000042305",5243.66666666667,15903,"protein_coding"
"ENSMUSG00000050526",23,5044,"protein_coding"
"ENSMUSG00000026456",5167.66666666667,5749,"protein_coding"
"ENSMUSG00000026457",4337.41666666667,17973,"protein_coding"
"ENSMUSG00000026455",3691,35319,"protein_coding"
"ENSMUSG00000042229",1608.25,13225,"protein_coding"
"ENSMUSG00000046367",54.8333333333333,8742,"protein_coding"
"ENSMUSG00000042207",25010.9166666667,72701,"protein_coding"
"ENSMUSG00000026452",212.916666666667,102737,"protein_coding"
"ENSMUSG00000073557",5687.83333333333,189998,"protein_coding"
"ENSMUSG00000073557",613.5,23999,"protein_coding"
"ENSMUSG00000026429",1879.83333333333,11615,"protein_coding"
"ENSMUSG00000042793",399.666666666667,118924,"protein_coding"
"ENSMUSG00000031506",76.25,12596,"protein_coding"
"ENSMUSG00000026426",1629.33333333333,9435,"protein_coding"
"ENSMUSG00000026424",17,7432,"protein_coding"
"ENSMUSG00000003051",1499,4899,"protein_coding"
"ENSMUSG00000041926",1907.83333333333,21386,"protein_coding"
"ENSMUSG00000062580",2497.08333333333,12203,"protein_coding"
"ENSMUSG00000048096",324.583333333333,43253,"protein_coding"
"ENSMUSG00000041889",202.25,3608,"protein_coding"
"ENSMUSG00000041879",8557.25,48177,"protein_coding"
"ENSMUSG00000009418",5400.83333333333,150776,"protein_coding"
"ENSMUSG00000026421",2739.91666666667,23033,"protein_coding"
"ENSMUSG00000041801",1480.08333333333,3050,"protein_coding"
"ENSMUSG00000026418",10.25,11569,"protein_coding"
"ENSMUSG00000041782",658.75,14744,"protein_coding"
"ENSMUSG00000026414",61.75,15935,"protein_coding"
"ENSMUSG00000026414",31.3333333333333,11401,"protein_coding"
"ENSMUSG00000026413",30.5,47630,"protein_coding"
"ENSMUSG00000051985",4.08333333333333,52765,"protein_coding"
"ENSMUSG00000026411",2072.58333333333,26812,"protein_coding"
"ENSMUSG00000026411",2060.91666666667,17030,"protein_coding"
"ENSMUSG00000097918",0.75,567,"protein_coding"
"ENSMUSG00000026407",819.083333333333,66922,"protein_coding"
"ENSMUSG00000086264",14.0833333333333,3465,"lncRNA"
"ENSMUSG00000041642",1451.83333333333,46614,"protein_coding"
"ENSMUSG00000041605",988.666666666667,20759,"protein_coding"
"ENSMUSG00000052759",5.91666666666667,1960,"protein_coding"
"ENSMUSG00000097403",53.5,3604,"lncRNA"
"ENSMUSG00000026404",1140.58333333333,24950,"protein_coding"
"ENSMUSG00000041498",6638.66666666667,62972,"protein_coding"
"ENSMUSG00000041483",6485.08333333333,5491,"protein_coding"
"ENSMUSG00000097113",531.333333333333,7410,"lncRNA"
"ENSMUSG00000097448",5577.66666666667,29518,"lncRNA"
"ENSMUSG00000026398",12254.6666666667,116865,"protein_coding"
"ENSMUSG00000026398",12249,110047,"protein_coding"
"ENSMUSG00000026395",2.66666666666667,112268,"protein_coding"
"ENSMUSG00000026394",1.58333333333333,15725,"protein_coding"
"ENSMUSG00000026393",6276,134983,"protein_coding"
"ENSMUSG00000100459",0.416666666666667,41981,"lncRNA"
"ENSMUSG00000019230",153.916666666667,22394,"protein_coding"
"ENSMUSG00000019230",89.6666666666667,11501,"protein_coding"
"ENSMUSG00000056268",17366.6666666667,212334,"protein_coding"
"ENSMUSG00000056268",17035.1666666667,208322,"protein_coding"
"ENSMUSG00000104900",169.916666666667,1590,"lncRNA"
"ENSMUSG00000063681",30.8333333333333,178823,"protein_coding"
"ENSMUSG00000103844",0.583333333333333,23401,"lncRNA"
"ENSMUSG00000033964",3638.25,30625,"protein_coding"
"ENSMUSG00000033952",14062.8333333333,39316,"protein_coding"
"ENSMUSG00000026368",32.3333333333333,22050,"protein_coding"
"ENSMUSG00000057037",14.5,13159,"protein_coding"
"ENSMUSG00000052726",3292.16666666667,364005,"protein_coding"
"ENSMUSG00000026361",17597.5,95186,"protein_coding"
"ENSMUSG00000033849",0.583333333333333,9241,"protein_coding"
"ENSMUSG00000018196",1491.83333333333,10330,"protein_coding"
